RG Sharma ,"{'MM Sharma': [5, 11, 1, 0, 8, 0, 1, 0, 51, 26], 'AR Patel': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'D Wiese': [6, 4, 0, 0, 3, 0, 1, 0, 22, 14], 'A Nehra': [9, 8, 8, 0, 4, 0, 0, 0, 40, 29], 'AD Mathews': [3, 4, 0, 0, 1, 0, 1, 0, 14, 9], 'PP Chawla': [4, 5, 1, 0, 2, 0, 0, 0, 15, 12], 'Karanveer Singh': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'A Mishra': [7, 12, 1, 0, 0, 0, 1, 0, 20, 21], 'RA Jadeja': [4, 20, 1, 0, 0, 0, 1, 0, 28, 26], 'DJ Bravo': [4, 9, 1, 0, 4, 0, 0, 0, 27, 18], 'NM Coulter-Nile': [2, 1, 1, 0, 0, 0, 1, 0, 9, 5], 'Anureet Singh': [2, 1, 2, 0, 1, 0, 0, 0, 9, 6], 'HV Patel': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'Sandeep Sharma': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'AN Ahmed': [0, 2, 0, 0, 2, 0, 6, 0, 46, 10], 'SP Narine': [9, 8, 0, 0, 5, 0, 1, 0, 34, 23], 'KV Sharma': [2, 8, 0, 0, 1, 0, 1, 0, 18, 12], 'Ankit Sharma': [1, 4, 1, 0, 0, 0, 0, 0, 6, 6], 'R Ashwin': [3, 3, 3, 0, 0, 0, 3, 0, 27, 12], 'TG Southee': [1, 1, 1, 0, 1, 0, 0, 0, 7, 4], 'Imran Tahir': [2, 7, 0, 0, 1, 0, 1, 0, 17, 11], 'P Negi': [2, 10, 0, 0, 1, 0, 0, 0, 14, 13], 'Z Khan': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'MG Johnson': [3, 1, 2, 0, 1, 0, 0, 0, 9, 7], 'YS Chahal': [1, 6, 0, 0, 0, 0, 0, 0, 6, 7], 'DS Kulkarni': [6, 1, 0, 0, 0, 0, 1, 0, 7, 8], 'UT Yadav': [5, 2, 0, 0, 6, 0, 1, 0, 32, 14], 'Shakib Al Hasan': [6, 7, 0, 0, 4, 0, 1, 0, 29, 18], 'STR Binny': [8, 1, 0, 0, 1, 0, 0, 0, 5, 10], 'S Nadeem': [3, 3, 1, 0, 0, 0, 1, 0, 11, 8], 'VR Aaron': [4, 0, 2, 0, 2, 0, 2, 0, 24, 10], 'P Kumar': [0, 3, 0, 0, 1, 0, 1, 0, 13, 5], 'Yuvraj Singh': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'M Morkel': [4, 6, 0, 0, 0, 0, 0, 0, 6, 10], 'AD Russell': [2, 6, 0, 0, 0, 0, 1, 0, 12, 9], 'J Theron': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3]}"
AD Russell ,"{'MM Sharma': [3, 0, 0, 0, 0, 0, 0, 0, 0, 3], 'RG More': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'Bipul Sharma': [4, 3, 0, 0, 0, 0, 4, 0, 27, 11], 'AR Patel': [5, 5, 6, 0, 5, 0, 3, 0, 55, 24], 'D Wiese': [1, 2, 0, 0, 1, 0, 1, 0, 12, 5], 'JP Faulkner': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'A Nehra': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'BE Hendricks': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'SL Malinga': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'A Mishra': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'Gurkeerat Singh': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'RA Jadeja': [0, 4, 0, 0, 2, 0, 1, 0, 18, 7], 'DJ Bravo': [1, 5, 0, 0, 2, 0, 2, 0, 25, 10], 'Anureet Singh': [1, 7, 4, 0, 5, 0, 3, 0, 53, 20], 'HV Patel': [3, 1, 1, 0, 2, 0, 1, 0, 17, 8], 'Sandeep Sharma': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'AN Ahmed': [2, 1, 0, 0, 1, 0, 1, 0, 11, 5], 'RS Bopara': [4, 2, 0, 0, 2, 0, 0, 0, 10, 8], 'Imran Tahir': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'P Negi': [3, 5, 0, 0, 0, 0, 1, 0, 11, 9], 'MG Johnson': [8, 4, 0, 0, 6, 0, 0, 0, 28, 18], 'YS Chahal': [0, 3, 1, 0, 3, 0, 0, 0, 17, 7], 'DS Kulkarni': [2, 0, 1, 0, 2, 0, 0, 0, 10, 5], 'DW Steyn': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'STR Binny': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'CH Morris': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'MC Henriques': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'NLTC Perera': [12, 6, 0, 0, 6, 0, 2, 0, 42, 26], 'SR Watson': [1, 2, 0, 0, 1, 0, 1, 0, 12, 5], 'BB Sran': [1, 1, 0, 0, 1, 0, 1, 0, 11, 4], 'R Vinay Kumar': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'VR Aaron': [2, 1, 0, 0, 4, 0, 2, 0, 29, 9]}"
DJ Muthuswami ,"{'HV Patel': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'D Wiese': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
BE Hendricks ,"{'A Nehra': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2]}"
Sandeep Sharma ,"{'MM Sharma': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'P Kumar': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'YS Chahal': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'MA Starc': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'D Wiese': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4]}"
SK Raina ,"{'JA Morkel': [1, 0, 1, 0, 1, 0, 0, 0, 6, 3], 'AR Patel': [0, 10, 0, 0, 2, 0, 0, 0, 18, 12], 'D Wiese': [11, 11, 1, 0, 2, 0, 2, 0, 33, 27], 'BE Hendricks': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'MA Starc': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'Harbhajan Singh': [14, 16, 1, 0, 2, 0, 4, 0, 50, 37], 'SL Malinga': [0, 8, 0, 0, 0, 0, 0, 0, 8, 8], 'I Sharma': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'MJ McClenaghan': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'Karanveer Singh': [3, 0, 0, 0, 0, 0, 0, 0, 0, 3], 'GB Hogg': [5, 2, 0, 0, 0, 0, 0, 0, 2, 7], 'Gurkeerat Singh': [3, 3, 3, 0, 2, 0, 0, 0, 17, 11], 'NM Coulter-Nile': [5, 1, 0, 1, 0, 0, 0, 0, 4, 7], 'Anureet Singh': [4, 8, 0, 0, 3, 0, 0, 0, 20, 15], 'KA Pollard': [5, 10, 1, 0, 4, 0, 0, 0, 28, 20], 'HV Patel': [22, 7, 2, 0, 5, 0, 0, 0, 31, 36], 'Sandeep Sharma': [4, 1, 1, 0, 1, 0, 0, 0, 7, 7], 'Ankit Sharma': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'PV Tambe': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'Parvez Rasool': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'KV Sharma': [1, 3, 0, 0, 0, 0, 1, 0, 9, 5], 'GJ Maxwell': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'B Kumar': [4, 3, 0, 0, 1, 0, 1, 0, 13, 9], 'PJ Cummins': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'Iqbal Abdulla': [3, 7, 2, 0, 4, 0, 4, 0, 51, 20], 'MG Johnson': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'YS Chahal': [7, 6, 1, 0, 2, 0, 7, 0, 58, 23], 'J Suchith': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'J Yadav': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'UT Yadav': [11, 0, 0, 0, 3, 0, 0, 0, 12, 14], 'RS Bopara': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'HH Pandya': [2, 2, 1, 0, 2, 0, 0, 0, 12, 7], 'P Suyal': [2, 4, 2, 0, 0, 0, 0, 0, 8, 8], 'CH Morris': [8, 0, 2, 0, 0, 0, 0, 0, 4, 10], 'MC Henriques': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'S Nadeem': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'R Dhawan': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'GS Sandhu': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'R Vinay Kumar': [9, 7, 1, 0, 2, 0, 3, 0, 35, 22], 'P Kumar': [1, 0, 0, 0, 0, 0, 1, 0, 6, 2], 'DJ Hooda': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'V Kohli': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'AD Russell': [5, 1, 0, 0, 1, 0, 0, 0, 5, 7], 'PP Chawla': [1, 0, 0, 0, 0, 0, 1, 0, 6, 2]}"
KM Jadhav ,"{'MM Sharma': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4], 'AR Patel': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'D Wiese': [1, 3, 1, 0, 0, 0, 0, 0, 5, 5], 'J Botha': [0, 2, 0, 0, 0, 0, 1, 0, 8, 3], 'MA Starc': [0, 2, 0, 0, 2, 0, 0, 0, 10, 4], 'Harbhajan Singh': [3, 2, 0, 1, 0, 0, 0, 0, 5, 6], 'STR Binny': [1, 0, 2, 0, 0, 0, 0, 0, 4, 3], 'I Sharma': [1, 3, 1, 0, 1, 0, 0, 0, 9, 6], 'RA Jadeja': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'DJ Bravo': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'Anureet Singh': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'SP Narine': [6, 2, 0, 0, 2, 0, 2, 0, 22, 12], 'HV Patel': [5, 2, 0, 0, 1, 0, 0, 0, 6, 8], 'A Ashish Reddy': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'Parvez Rasool': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'KV Sharma': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3], 'B Kumar': [3, 12, 2, 0, 4, 0, 0, 0, 32, 21], 'JJ Bumrah': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'Iqbal Abdulla': [2, 5, 1, 0, 1, 0, 0, 0, 11, 9], 'J Suchith': [4, 2, 1, 0, 0, 0, 1, 0, 10, 8], 'DS Kulkarni': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'UT Yadav': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'RS Bopara': [1, 1, 0, 0, 3, 0, 0, 0, 13, 5], 'SL Malinga': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'MC Henriques': [2, 1, 1, 0, 1, 0, 0, 0, 7, 5], 'VR Aaron': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'P Kumar': [0, 5, 0, 0, 1, 0, 4, 0, 33, 10], 'R Ashwin': [1, 5, 1, 0, 1, 0, 0, 0, 11, 8], 'AD Russell': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'IC Pandey': [2, 3, 0, 0, 1, 0, 0, 0, 7, 6], 'PP Chawla': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'R Bhatia': [1, 1, 0, 0, 0, 0, 1, 0, 7, 3]}"
AP Tare ,"{'M Morkel': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'Anureet Singh': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'Shakib Al Hasan': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'Sandeep Sharma': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6]}"
A Mishra ,"{'D Wiese': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'A Nehra': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'MA Starc': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'DS Kulkarni': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'UT Yadav': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'R Ashwin': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'TG Southee': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2]}"
AM Rahane ,"{'CJ Anderson': [0, 4, 0, 0, 2, 0, 0, 0, 12, 6], 'AR Patel': [8, 16, 6, 0, 0, 0, 0, 0, 28, 30], 'D Wiese': [1, 4, 2, 0, 2, 0, 0, 0, 16, 9], 'MM Sharma': [8, 9, 8, 0, 1, 0, 2, 0, 41, 28], 'A Nehra': [12, 16, 2, 0, 9, 0, 0, 0, 56, 39], 'Shivam Sharma': [2, 6, 4, 0, 0, 0, 2, 0, 26, 14], 'TA Boult': [14, 4, 2, 0, 6, 0, 0, 0, 32, 26], 'MA Starc': [4, 4, 0, 0, 0, 0, 0, 0, 4, 8], 'AD Mathews': [7, 9, 2, 0, 1, 0, 0, 0, 17, 19], 'MJ McClenaghan': [1, 4, 0, 0, 1, 0, 0, 0, 8, 6], 'JD Unadkat': [6, 4, 1, 0, 1, 0, 1, 0, 16, 13], 'A Mishra': [2, 6, 3, 0, 1, 0, 1, 0, 22, 13], 'RA Jadeja': [4, 12, 2, 0, 0, 0, 0, 0, 16, 18], 'DJ Bravo': [2, 6, 0, 0, 2, 0, 2, 0, 26, 12], 'NM Coulter-Nile': [5, 9, 0, 0, 2, 0, 3, 0, 35, 19], 'Anureet Singh': [8, 10, 0, 0, 0, 0, 2, 0, 22, 20], 'Azhar Mahmood': [2, 3, 0, 0, 1, 0, 1, 0, 13, 7], 'HV Patel': [3, 5, 0, 0, 2, 0, 0, 0, 13, 10], 'Sandeep Sharma': [10, 6, 4, 0, 2, 0, 0, 0, 22, 22], 'A Ashish Reddy': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'S Aravind': [5, 5, 0, 0, 1, 0, 0, 0, 9, 11], 'KV Sharma': [8, 8, 4, 0, 2, 0, 0, 0, 24, 22], 'GJ Maxwell': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'B Kumar': [14, 8, 2, 0, 8, 0, 0, 0, 44, 32], 'Imran Tahir': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'Iqbal Abdulla': [1, 2, 0, 0, 1, 0, 1, 0, 12, 5], 'Z Khan': [1, 2, 1, 0, 3, 0, 0, 0, 16, 7], 'MG Johnson': [10, 6, 0, 0, 10, 0, 0, 0, 46, 26], 'YS Chahal': [3, 4, 1, 0, 0, 0, 0, 0, 6, 8], 'J Suchith': [6, 14, 6, 0, 2, 0, 0, 0, 34, 28], 'UT Yadav': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'RS Bopara': [14, 8, 0, 0, 4, 0, 0, 0, 24, 26], 'SL Malinga': [1, 4, 3, 0, 1, 0, 0, 0, 14, 9], 'P Suyal': [4, 4, 2, 0, 2, 0, 0, 0, 16, 12], 'S Gopal': [4, 4, 4, 0, 0, 0, 0, 0, 12, 12], 'GS Sandhu': [3, 3, 3, 0, 3, 0, 0, 0, 21, 12], 'R Vinay Kumar': [11, 4, 0, 0, 2, 0, 0, 0, 12, 17], 'Yuvraj Singh': [0, 3, 0, 0, 0, 0, 1, 0, 9, 4], 'P Kumar': [2, 6, 0, 0, 0, 0, 0, 0, 6, 8], 'R Ashwin': [0, 10, 2, 0, 2, 0, 0, 0, 22, 14], 'M Morkel': [4, 1, 3, 0, 2, 0, 1, 0, 21, 11], 'IC Pandey': [8, 6, 0, 0, 2, 0, 0, 0, 14, 16]}"
PV Tambe ,"{'DJ Bravo': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'MA Starc': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4]}"
GJ Bailey ,"{'D Wiese': [0, 1, 1, 0, 1, 0, 0, 0, 7, 3], 'JP Faulkner': [1, 3, 1, 0, 1, 0, 1, 0, 15, 7], 'A Nehra': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'TA Boult': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'Harbhajan Singh': [3, 5, 1, 0, 0, 0, 0, 0, 7, 9], 'PP Chawla': [10, 16, 0, 0, 0, 0, 2, 0, 28, 28], 'MJ McClenaghan': [0, 3, 1, 0, 0, 0, 0, 0, 5, 4], 'A Mishra': [2, 3, 0, 0, 2, 0, 2, 0, 23, 9], 'RA Jadeja': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'NM Coulter-Nile': [3, 2, 0, 0, 2, 0, 0, 0, 10, 7], 'KA Pollard': [1, 4, 0, 0, 1, 0, 0, 0, 8, 6], 'HV Patel': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'SP Narine': [4, 10, 4, 0, 0, 0, 0, 0, 18, 18], 'PV Tambe': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'S Aravind': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'KV Sharma': [2, 4, 1, 0, 0, 0, 0, 0, 6, 7], 'B Kumar': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'JP Duminy': [0, 6, 2, 0, 0, 0, 0, 0, 10, 8], 'TG Southee': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'Imran Tahir': [4, 4, 2, 0, 0, 0, 0, 0, 8, 10], 'P Negi': [0, 1, 1, 0, 1, 0, 0, 0, 7, 3], 'Z Khan': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'YS Chahal': [2, 3, 0, 0, 0, 0, 0, 0, 3, 5], 'J Suchith': [0, 3, 3, 0, 0, 0, 1, 0, 15, 7], 'DS Kulkarni': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'UT Yadav': [0, 6, 0, 0, 6, 0, 0, 0, 30, 12], 'SL Malinga': [2, 9, 2, 0, 2, 0, 1, 0, 27, 16], 'P Suyal': [0, 2, 0, 0, 2, 0, 0, 0, 10, 4], 'CH Morris': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'MC Henriques': [4, 3, 1, 0, 0, 0, 0, 0, 5, 8], 'R Vinay Kumar': [0, 2, 1, 0, 0, 0, 1, 0, 10, 4], 'P Kumar': [2, 1, 0, 0, 3, 0, 0, 0, 13, 6], 'M Morkel': [8, 2, 0, 0, 0, 0, 2, 0, 14, 12], 'AD Russell': [4, 10, 2, 0, 4, 0, 0, 0, 30, 20], 'IC Pandey': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3]}"
GJ Maxwell ,"{'Bipul Sharma': [2, 1, 0, 0, 0, 0, 1, 0, 7, 4], 'MJ McClenaghan': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'D Wiese': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'JP Faulkner': [2, 0, 1, 0, 0, 0, 0, 0, 2, 3], 'A Nehra': [5, 0, 0, 0, 1, 0, 0, 0, 4, 6], 'TA Boult': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'Harbhajan Singh': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'PP Chawla': [0, 7, 3, 0, 1, 0, 1, 0, 23, 12], 'R Tewatia': [6, 0, 0, 0, 0, 0, 0, 0, 0, 6], 'GB Hogg': [2, 0, 0, 0, 2, 0, 1, 0, 14, 5], 'RA Jadeja': [3, 0, 0, 0, 0, 0, 0, 0, 0, 3], 'HV Patel': [4, 2, 0, 0, 1, 0, 0, 0, 6, 7], 'SP Narine': [16, 5, 0, 0, 2, 0, 0, 0, 13, 23], 'PV Tambe': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'S Aravind': [2, 2, 1, 0, 0, 0, 0, 0, 4, 5], 'Imran Tahir': [2, 2, 2, 0, 0, 0, 4, 0, 30, 10], 'J Suchith': [2, 1, 0, 0, 2, 0, 0, 0, 9, 5], 'DS Kulkarni': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'UT Yadav': [3, 4, 0, 0, 1, 0, 0, 0, 8, 8], 'SL Malinga': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'R Vinay Kumar': [0, 0, 0, 0, 1, 0, 0, 0, 4, 1], 'R Ashwin': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'M Morkel': [2, 2, 0, 0, 2, 0, 2, 0, 22, 8], 'AD Russell': [6, 7, 2, 0, 0, 0, 3, 0, 29, 18], 'IC Pandey': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1]}"
LMP Simmons ,"{'MM Sharma': [4, 6, 3, 0, 2, 0, 1, 0, 26, 16], 'AR Patel': [2, 4, 2, 0, 0, 0, 1, 0, 14, 9], 'D Wiese': [10, 9, 0, 0, 3, 0, 1, 0, 27, 23], 'A Nehra': [22, 7, 4, 0, 5, 0, 2, 0, 47, 40], 'DJ Muthuswami': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'MA Starc': [1, 5, 0, 0, 1, 0, 0, 0, 9, 7], 'M Vijay': [0, 1, 1, 0, 1, 0, 0, 0, 7, 3], 'Karanveer Singh': [5, 3, 0, 1, 3, 0, 0, 0, 18, 12], 'NM Coulter-Nile': [6, 1, 0, 0, 2, 0, 0, 0, 9, 9], 'RA Jadeja': [10, 5, 1, 0, 5, 0, 2, 0, 39, 23], 'DJ Bravo': [2, 3, 0, 0, 0, 0, 0, 0, 3, 5], 'Anureet Singh': [8, 1, 1, 0, 2, 0, 0, 0, 11, 12], 'HV Patel': [4, 6, 1, 0, 0, 0, 1, 0, 14, 12], 'Sandeep Sharma': [1, 4, 0, 0, 3, 0, 0, 0, 16, 8], 'Ankit Sharma': [3, 1, 1, 0, 1, 0, 0, 0, 7, 6], 'AN Ahmed': [2, 2, 0, 0, 4, 0, 0, 0, 18, 8], 'TA Boult': [5, 2, 1, 0, 2, 0, 0, 0, 12, 10], 'S Aravind': [8, 4, 1, 0, 1, 0, 0, 0, 10, 14], 'KV Sharma': [4, 9, 1, 0, 2, 0, 3, 0, 37, 19], 'GJ Maxwell': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'B Kumar': [11, 3, 1, 0, 0, 0, 0, 0, 5, 15], 'JP Duminy': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'TG Southee': [4, 2, 1, 0, 1, 0, 0, 0, 8, 8], 'P Negi': [4, 9, 1, 0, 1, 0, 1, 0, 21, 16], 'Iqbal Abdulla': [14, 8, 2, 0, 0, 0, 2, 0, 24, 26], 'Z Khan': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'MG Johnson': [5, 2, 1, 0, 0, 0, 0, 0, 4, 8], 'YS Chahal': [5, 8, 1, 0, 2, 0, 1, 0, 24, 17], 'DS Kulkarni': [2, 1, 1, 0, 1, 0, 0, 0, 7, 5], 'UT Yadav': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'Shakib Al Hasan': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'STR Binny': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'MC Henriques': [5, 4, 0, 0, 0, 0, 0, 0, 4, 9], 'DW Steyn': [2, 7, 1, 0, 5, 0, 0, 0, 29, 15], 'DR Smith': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'SR Watson': [3, 2, 0, 0, 1, 0, 1, 0, 12, 7], 'J Theron': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'VR Aaron': [20, 0, 0, 0, 12, 0, 2, 0, 60, 34], 'P Kumar': [9, 8, 0, 0, 1, 0, 0, 0, 12, 18], 'R Ashwin': [18, 9, 0, 0, 1, 0, 4, 0, 37, 32], 'M Morkel': [7, 2, 0, 0, 0, 0, 1, 0, 8, 10], 'IC Pandey': [18, 0, 0, 0, 2, 0, 0, 0, 8, 20]}"
SA Abbott ,"{'TA Boult': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'B Kumar': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'P Kumar': [2, 0, 1, 0, 1, 0, 1, 0, 12, 5], 'Shakib Al Hasan': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'YK Pathan': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2]}"
SA Yadav ,"{'MM Sharma': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'RG More': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'BE Hendricks': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'MA Starc': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'Harbhajan Singh': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'AD Mathews': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'MJ McClenaghan': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'A Mishra': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'Gurkeerat Singh': [2, 3, 0, 0, 0, 0, 0, 0, 3, 5], 'RA Jadeja': [8, 4, 0, 0, 1, 0, 0, 0, 8, 13], 'NM Coulter-Nile': [4, 2, 0, 0, 2, 0, 0, 0, 10, 8], 'HV Patel': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'Sandeep Sharma': [4, 0, 0, 0, 2, 0, 0, 0, 8, 6], 'GJ Maxwell': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'B Kumar': [1, 4, 1, 0, 1, 0, 0, 0, 10, 7], 'JP Duminy': [4, 2, 2, 0, 0, 0, 2, 0, 18, 10], 'JJ Bumrah': [2, 2, 0, 0, 0, 0, 3, 0, 20, 7], 'Imran Tahir': [0, 11, 0, 0, 2, 0, 0, 0, 19, 13], 'P Negi': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'Z Khan': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'MG Johnson': [2, 0, 2, 0, 0, 0, 4, 0, 28, 8], 'YS Chahal': [2, 2, 0, 0, 1, 0, 0, 0, 6, 5], 'SL Malinga': [1, 2, 2, 0, 0, 0, 1, 0, 12, 6], 'CH Morris': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'NLTC Perera': [2, 2, 0, 0, 2, 0, 0, 0, 10, 6], 'SK Raina': [3, 4, 1, 0, 0, 0, 0, 0, 6, 8], 'R Vinay Kumar': [1, 3, 0, 0, 3, 0, 1, 0, 21, 8], 'R Ashwin': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'SA Abbott': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3]}"
